geo,time,befolkning_alder_6_15_ar
8001,2000,80
8001,2001,81
8001,2002,87
8001,2003,83
8001,2004,86
8001,2005,85
8001,2006,85
8001,2007,92
8001,2008,105
8001,2009,98
8001,2010,103
8001,2011,112
8001,2012,113
8001,2013,118
8001,2014,113
8001,2015,110
8001,2016,109
8001,2017,100
8002,2000,51
8002,2001,47
8002,2002,45
8002,2003,51
8002,2004,52
8002,2005,50
8002,2006,52
8002,2007,44
8002,2008,46
8002,2009,43
8002,2010,40
8002,2011,42
8002,2012,52
8002,2013,55
8002,2014,58
8002,2015,60
8002,2016,66
8002,2017,58
8003,2000,87
8003,2001,95
8003,2002,100
8003,2003,96
8003,2004,90
8003,2005,89
8003,2006,95
8003,2007,87
8003,2008,95
8003,2009,85
8003,2010,88
8003,2011,97
8003,2012,119
8003,2013,125
8003,2014,109
8003,2015,100
8003,2016,110
8003,2017,131
8004,2000,27
8004,2001,32
8004,2002,32
8004,2003,34
8004,2004,30
8004,2005,33
8004,2006,34
8004,2007,27
8004,2008,32
8004,2009,29
8004,2010,23
8004,2011,29
8004,2012,31
8004,2013,33
8004,2014,33
8004,2015,29
8004,2016,32
8004,2017,37
8005,2000,35
8005,2001,29
8005,2002,30
8005,2003,30
8005,2004,29
8005,2005,33
8005,2006,36
8005,2007,28
8005,2008,23
8005,2009,28
8005,2010,30
8005,2011,29
8005,2012,29
8005,2013,32
8005,2014,34
8005,2015,44
8005,2016,55
8005,2017,61
8006,2000,34
8006,2001,29
8006,2002,31
8006,2003,41
8006,2004,40
8006,2005,41
8006,2006,39
8006,2007,38
8006,2008,40
8006,2009,37
8006,2010,36
8006,2011,31
8006,2012,33
8006,2013,33
8006,2014,30
8006,2015,32
8006,2016,35
8006,2017,32
8007,2000,57
8007,2001,54
8007,2002,68
8007,2003,68
8007,2004,68
8007,2005,67
8007,2006,65
8007,2007,63
8007,2008,56
8007,2009,67
8007,2010,70
8007,2011,66
8007,2012,63
8007,2013,75
8007,2014,93
8007,2015,95
8007,2016,96
8007,2017,113
8008,2000,59
8008,2001,50
8008,2002,47
8008,2003,36
8008,2004,41
8008,2005,50
8008,2006,51
8008,2007,45
8008,2008,54
8008,2009,51
8008,2010,43
8008,2011,51
8008,2012,48
8008,2013,40
8008,2014,41
8008,2015,50
8008,2016,56
8008,2017,48
8009,2000,113
8009,2001,109
8009,2002,95
8009,2003,89
8009,2004,89
8009,2005,90
8009,2006,86
8009,2007,87
8009,2008,76
8009,2009,78
8009,2010,82
8009,2011,75
8009,2012,94
8009,2013,114
8009,2014,121
8009,2015,119
8009,2016,127
8009,2017,135
8011,2000,107
8011,2001,107
8011,2002,110
8011,2003,105
8011,2004,105
8011,2005,102
8011,2006,95
8011,2007,94
8011,2008,86
8011,2009,88
8011,2010,94
8011,2011,100
8011,2012,91
8011,2013,96
8011,2014,94
8011,2015,105
8011,2016,112
8011,2017,111
8012,2000,78
8012,2001,82
8012,2002,85
8012,2003,85
8012,2004,77
8012,2005,77
8012,2006,69
8012,2007,56
8012,2008,59
8012,2009,84
8012,2010,84
8012,2011,79
8012,2012,66
8012,2013,80
8012,2014,80
8012,2015,93
8012,2016,101
8012,2017,93
8013,2000,9
8013,2001,8
8013,2002,6
8013,2003,10
8013,2004,13
8013,2005,14
8013,2006,20
8013,2007,23
8013,2008,21
8013,2009,19
8013,2010,21
8013,2011,16
8013,2012,14
8013,2013,15
8013,2014,17
8013,2015,18
8013,2016,8
8013,2017,13
8014,2000,96
8014,2001,103
8014,2002,106
8014,2003,112
8014,2004,118
8014,2005,133
8014,2006,128
8014,2007,110
8014,2008,110
8014,2009,110
8014,2010,107
8014,2011,100
8014,2012,103
8014,2013,118
8014,2014,117
8014,2015,127
8014,2016,122
8014,2017,125
8015,2000,65
8015,2001,73
8015,2002,74
8015,2003,65
8015,2004,63
8015,2005,62
8015,2006,63
8015,2007,64
8015,2008,65
8015,2009,71
8015,2010,68
8015,2011,77
8015,2012,74
8015,2013,76
8015,2014,83
8015,2015,82
8015,2016,78
8015,2017,71
8016,2000,104
8016,2001,96
8016,2002,94
8016,2003,85
8016,2004,86
8016,2005,88
8016,2006,88
8016,2007,97
8016,2008,99
8016,2009,101
8016,2010,101
8016,2011,99
8016,2012,95
8016,2013,98
8016,2014,107
8016,2015,108
8016,2016,97
8016,2017,95
8017,2000,40
8017,2001,40
8017,2002,39
8017,2003,42
8017,2004,42
8017,2005,44
8017,2006,42
8017,2007,43
8017,2008,41
8017,2009,39
8017,2010,41
8017,2011,38
8017,2012,45
8017,2013,45
8017,2014,46
8017,2015,56
8017,2016,63
8017,2017,59
8018,2000,154
8018,2001,161
8018,2002,144
8018,2003,147
8018,2004,156
8018,2005,153
8018,2006,152
8018,2007,134
8018,2008,143
8018,2009,127
8018,2010,123
8018,2011,114
8018,2012,126
8018,2013,122
8018,2014,123
8018,2015,124
8018,2016,122
8018,2017,117
8019,2000,100
8019,2001,100
8019,2002,99
8019,2003,93
8019,2004,94
8019,2005,89
8019,2006,86
8019,2007,80
8019,2008,79
8019,2009,74
8019,2010,73
8019,2011,75
8019,2012,78
8019,2013,85
8019,2014,83
8019,2015,89
8019,2016,92
8019,2017,89
8021,2000,21
8021,2001,19
8021,2002,15
8021,2003,21
8021,2004,22
8021,2005,21
8021,2006,25
8021,2007,25
8021,2008,23
8021,2009,25
8021,2010,26
8021,2011,26
8021,2012,21
8021,2013,23
8021,2014,22
8021,2015,17
8021,2016,16
8021,2017,19
8022,2000,104
8022,2001,115
8022,2002,107
8022,2003,106
8022,2004,111
8022,2005,109
8022,2006,105
8022,2007,114
8022,2008,99
8022,2009,100
8022,2010,96
8022,2011,104
8022,2012,93
8022,2013,107
8022,2014,124
8022,2015,159
8022,2016,158
8022,2017,180
8023,2000,13
8023,2001,14
8023,2002,22
8023,2003,24
8023,2004,33
8023,2005,39
8023,2006,44
8023,2007,42
8023,2008,39
8023,2009,42
8023,2010,43
8023,2011,38
8023,2012,35
8023,2013,38
8023,2014,34
8023,2015,30
8023,2016,45
8023,2017,46
8024,2000,200
8024,2001,220
8024,2002,232
8024,2003,213
8024,2004,214
8024,2005,225
8024,2006,263
8024,2007,249
8024,2008,260
8024,2009,287
8024,2010,296
8024,2011,305
8024,2012,305
8024,2013,331
8024,2014,345
8024,2015,358
8024,2016,404
8024,2017,461
8025,2000,53
8025,2001,55
8025,2002,61
8025,2003,66
8025,2004,76
8025,2005,66
8025,2006,65
8025,2007,60
8025,2008,55
8025,2009,56
8025,2010,66
8025,2011,59
8025,2012,60
8025,2013,64
8025,2014,75
8025,2015,78
8025,2016,79
8025,2017,77
8026,2000,106
8026,2001,105
8026,2002,101
8026,2003,102
8026,2004,99
8026,2005,94
8026,2006,107
8026,2007,96
8026,2008,89
8026,2009,91
8026,2010,80
8026,2011,75
8026,2012,86
8026,2013,96
8026,2014,96
8026,2015,103
8026,2016,99
8026,2017,109
8037,2000,48
8037,2001,50
8037,2002,51
8037,2003,48
8037,2004,49
8037,2005,48
8037,2006,47
8037,2007,44
8037,2008,42
8037,2009,39
8037,2010,44
8037,2011,53
8037,2012,55
8037,2013,55
8037,2014,65
8037,2015,70
8037,2016,65
8037,2017,71
8038,2000,62
8038,2001,73
8038,2002,76
8038,2003,77
8038,2004,75
8038,2005,73
8038,2006,78
8038,2007,74
8038,2008,74
8038,2009,80
8038,2010,79
8038,2011,80
8038,2012,69
8038,2013,69
8038,2014,62
8038,2015,56
8038,2016,48
8038,2017,60
8039,2000,101
8039,2001,94
8039,2002,97
8039,2003,94
8039,2004,97
8039,2005,88
8039,2006,90
8039,2007,87
8039,2008,98
8039,2009,96
8039,2010,117
8039,2011,118
8039,2012,132
8039,2013,137
8039,2014,143
8039,2015,173
8039,2016,178
8039,2017,184
8041,2000,22
8041,2001,24
8041,2002,22
8041,2003,25
8041,2004,27
8041,2005,26
8041,2006,32
8041,2007,31
8041,2008,27
8041,2009,25
8041,2010,25
8041,2011,24
8041,2012,25
8041,2013,23
8041,2014,25
8041,2015,29
8041,2016,29
8041,2017,32
8042,2000,45
8042,2001,44
8042,2002,48
8042,2003,49
8042,2004,47
8042,2005,47
8042,2006,46
8042,2007,49
8042,2008,48
8042,2009,42
8042,2010,47
8042,2011,35
8042,2012,39
8042,2013,36
8042,2014,41
8042,2015,44
8042,2016,44
8042,2017,38
8043,2000,21
8043,2001,19
8043,2002,17
8043,2003,20
8043,2004,21
8043,2005,21
8043,2006,15
8043,2007,13
8043,2008,18
8043,2009,17
8043,2010,17
8043,2011,14
8043,2012,15
8043,2013,18
8043,2014,20
8043,2015,18
8043,2016,19
8043,2017,21
8044,2000,56
8044,2001,54
8044,2002,54
8044,2003,54
8044,2004,48
8044,2005,48
8044,2006,51
8044,2007,45
8044,2008,44
8044,2009,41
8044,2010,45
8044,2011,48
8044,2012,47
8044,2013,47
8044,2014,50
8044,2015,55
8044,2016,53
8044,2017,55
8045,2000,16
8045,2001,14
8045,2002,18
8045,2003,20
8045,2004,16
8045,2005,20
8045,2006,17
8045,2007,15
8045,2008,12
8045,2009,13
8045,2010,17
8045,2011,16
8045,2012,15
8045,2013,15
8045,2014,16
8045,2015,13
8045,2016,13
8045,2017,14
8057,2000,56
8057,2001,59
8057,2002,56
8057,2003,57
8057,2004,62
8057,2005,58
8057,2006,60
8057,2007,57
8057,2008,58
8057,2009,60
8057,2010,53
8057,2011,48
8057,2012,45
8057,2013,42
8057,2014,38
8057,2015,43
8057,2016,41
8057,2017,43
8061,2000,125
8061,2001,117
8061,2002,109
8061,2003,104
8061,2004,102
8061,2005,111
8061,2006,112
8061,2007,117
8061,2008,116
8061,2009,128
8061,2010,120
8061,2011,121
8061,2012,119
8061,2013,129
8061,2014,126
8061,2015,121
8061,2016,117
8061,2017,113
8062,2000,145
8062,2001,136
8062,2002,126
8062,2003,118
8062,2004,127
8062,2005,139
8062,2006,136
8062,2007,130
8062,2008,135
8062,2009,137
8062,2010,136
8062,2011,149
8062,2012,156
8062,2013,157
8062,2014,170
8062,2015,160
8062,2016,171
8062,2017,165
8063,2000,0
8063,2001,0
8063,2002,0
8063,2003,0
8063,2004,0
8063,2005,0
8063,2006,0
8063,2007,0
8063,2008,13
8063,2009,23
8063,2010,35
8063,2011,46
8063,2012,60
8063,2013,74
8063,2014,93
8063,2015,111
8063,2016,120
8063,2017,134
8064,2000,0
8064,2001,0
8064,2002,0
8064,2003,0
8064,2004,0
8064,2005,0
8064,2006,0
8064,2007,0
8064,2008,0
8064,2009,0
8064,2010,0
8064,2011,0
8064,2012,0
8064,2013,0
8064,2014,0
8064,2015,0
8064,2016,4
8064,2017,5
8065,2000,0
8065,2001,0
8065,2002,0
8065,2003,0
8065,2004,0
8065,2005,0
8065,2006,0
8065,2007,0
8065,2008,0
8065,2009,0
8065,2010,0
8065,2011,0
8065,2012,0
8065,2013,0
8065,2014,0
8065,2015,0
8065,2016,0
8065,2017,0
8066,2000,56
8066,2001,59
8066,2002,61
8066,2003,59
8066,2004,48
8066,2005,47
8066,2006,44
8066,2007,49
8066,2008,38
8066,2009,45
8066,2010,43
8066,2011,44
8066,2012,47
8066,2013,54
8066,2014,46
8066,2015,47
8066,2016,49
8066,2017,42
8067,2000,121
8067,2001,119
8067,2002,124
8067,2003,123
8067,2004,126
8067,2005,111
8067,2006,108
8067,2007,107
8067,2008,114
8067,2009,111
8067,2010,111
8067,2011,115
8067,2012,111
8067,2013,110
8067,2014,120
8067,2015,129
8067,2016,132
8067,2017,138
8068,2000,155
8068,2001,147
8068,2002,138
8068,2003,134
8068,2004,137
8068,2005,128
8068,2006,136
8068,2007,135
8068,2008,130
8068,2009,140
8068,2010,145
8068,2011,154
8068,2012,143
8068,2013,139
8068,2014,146
8068,2015,147
8068,2016,145
8068,2017,150
8069,2000,31
8069,2001,29
8069,2002,28
8069,2003,26
8069,2004,25
8069,2005,23
8069,2006,24
8069,2007,23
8069,2008,25
8069,2009,23
8069,2010,22
8069,2011,27
8069,2012,24
8069,2013,32
8069,2014,24
8069,2015,21
8069,2016,21
8069,2017,22
8071,2000,73
8071,2001,68
8071,2002,60
8071,2003,62
8071,2004,59
8071,2005,57
8071,2006,61
8071,2007,50
8071,2008,51
8071,2009,50
8071,2010,50
8071,2011,56
8071,2012,56
8071,2013,65
8071,2014,67
8071,2015,73
8071,2016,71
8071,2017,80
8072,2000,42
8072,2001,45
8072,2002,41
8072,2003,41
8072,2004,37
8072,2005,38
8072,2006,32
8072,2007,32
8072,2008,27
8072,2009,23
8072,2010,23
8072,2011,17
8072,2012,22
8072,2013,26
8072,2014,30
8072,2015,30
8072,2016,33
8072,2017,33
8073,2000,177
8073,2001,176
8073,2002,163
8073,2003,165
8073,2004,165
8073,2005,152
8073,2006,144
8073,2007,155
8073,2008,142
8073,2009,134
8073,2010,143
8073,2011,132
8073,2012,145
8073,2013,139
8073,2014,140
8073,2015,165
8073,2016,165
8073,2017,153
8074,2000,60
8074,2001,60
8074,2002,57
8074,2003,54
8074,2004,57
8074,2005,58
8074,2006,60
8074,2007,56
8074,2008,63
8074,2009,68
8074,2010,70
8074,2011,71
8074,2012,68
8074,2013,71
8074,2014,72
8074,2015,81
8074,2016,81
8074,2017,85
8075,2000,55
8075,2001,60
8075,2002,57
8075,2003,51
8075,2004,50
8075,2005,49
8075,2006,43
8075,2007,40
8075,2008,42
8075,2009,47
8075,2010,47
8075,2011,43
8075,2012,41
8075,2013,44
8075,2014,50
8075,2015,52
8075,2016,50
8075,2017,49
8076,2000,45
8076,2001,50
8076,2002,50
8076,2003,51
8076,2004,47
8076,2005,48
8076,2006,46
8076,2007,45
8076,2008,45
8076,2009,44
8076,2010,38
8076,2011,31
8076,2012,34
8076,2013,37
8076,2014,36
8076,2015,42
8076,2016,44
8076,2017,50
808,2000,30
808,2001,31
808,2002,29
808,2003,32
808,2004,31
808,2005,29
808,2006,28
808,2007,27
808,2008,30
808,2009,31
808,2010,30
808,2011,34
808,2012,32
808,2013,29
808,2014,30
808,2015,29
808,2016,29
808,2017,30
11,2000,208
11,2001,198
11,2002,210
11,2003,198
11,2004,197
11,2005,191
11,2006,182
11,2007,163
11,2008,159
11,2009,161
11,2010,150
11,2011,148
11,2012,149
11,2013,149
11,2014,144
11,2015,152
11,2016,151
11,2017,156
12,2000,529
12,2001,530
12,2002,519
12,2003,504
12,2004,481
12,2005,463
12,2006,472
12,2007,450
12,2008,449
12,2009,441
12,2010,451
12,2011,441
12,2012,434
12,2013,421
12,2014,439
12,2015,463
12,2016,455
12,2017,464
13,2000,259
13,2001,256
13,2002,248
13,2003,231
13,2004,220
13,2005,213
13,2006,191
13,2007,184
13,2008,176
13,2009,175
13,2010,152
13,2011,146
13,2012,151
13,2013,154
13,2014,138
13,2015,135
13,2016,139
13,2017,133
14,2000,244
14,2001,239
14,2002,244
14,2003,228
14,2004,221
14,2005,207
14,2006,194
14,2007,182
14,2008,167
14,2009,162
14,2010,150
14,2011,148
14,2012,133
14,2013,142
14,2014,142
14,2015,143
14,2016,139
14,2017,144
15,2000,303
15,2001,294
15,2002,289
15,2003,288
15,2004,276
15,2005,273
15,2006,263
15,2007,247
15,2008,248
15,2009,244
15,2010,239
15,2011,246
15,2012,257
15,2013,266
15,2014,265
15,2015,273
15,2016,289
15,2017,310
61,2000,341
61,2001,338
61,2002,330
61,2003,310
61,2004,305
61,2005,277
61,2006,277
61,2007,251
61,2008,246
61,2009,240
61,2010,237
61,2011,232
61,2012,224
61,2013,225
61,2014,226
61,2015,232
61,2016,222
61,2017,245
62,2000,157
62,2001,158
62,2002,156
62,2003,153
62,2004,148
62,2005,137
62,2006,135
62,2007,131
62,2008,123
62,2009,116
62,2010,113
62,2011,115
62,2012,109
62,2013,104
62,2014,104
62,2015,93
62,2016,102
62,2017,99
63,2000,158
63,2001,163
63,2002,167
63,2003,163
63,2004,165
63,2005,162
63,2006,167
63,2007,165
63,2008,148
63,2009,142
63,2010,134
63,2011,133
63,2012,141
63,2013,125
63,2014,126
63,2015,118
63,2016,114
63,2017,115
81,2000,44
81,2001,37
81,2002,41
81,2003,40
81,2004,39
81,2005,39
81,2006,40
81,2007,34
81,2008,35
81,2009,37
81,2010,39
81,2011,37
81,2012,36
81,2013,39
81,2014,40
81,2015,43
81,2016,45
81,2017,56
82,2000,243
82,2001,244
82,2002,233
82,2003,230
82,2004,224
82,2005,225
82,2006,202
82,2007,197
82,2008,204
82,2009,205
82,2010,198
82,2011,198
82,2012,207
82,2013,209
82,2014,206
82,2015,204
82,2016,216
82,2017,218
83,2000,29
83,2001,34
83,2002,34
83,2003,36
83,2004,34
83,2005,35
83,2006,36
83,2007,34
83,2008,37
83,2009,43
83,2010,40
83,2011,41
83,2012,36
83,2013,39
83,2014,36
83,2015,35
83,2016,32
83,2017,31
2,2000,202
2,2001,208
2,2002,215
2,2003,213
2,2004,202
2,2005,207
2,2006,203
2,2007,196
2,2008,196
2,2009,192
2,2010,199
2,2011,195
2,2012,202
2,2013,205
2,2014,199
2,2015,202
2,2016,210
2,2017,210
5,2000,764
5,2001,750
5,2002,728
5,2003,710
5,2004,682
5,2005,697
5,2006,667
5,2007,664
5,2008,676
5,2009,673
5,2010,672
5,2011,700
5,2012,720
5,2013,742
5,2014,764
5,2015,751
5,2016,757
5,2017,770
7,2000,737
7,2001,730
7,2002,735
7,2003,711
7,2004,705
7,2005,709
7,2006,691
7,2007,687
7,2008,694
7,2009,702
7,2010,748
7,2011,763
7,2012,816
7,2013,854
7,2014,900
7,2015,885
7,2016,898
7,2017,904
